satellite_name,frame_idx,visible_path,infrared_path,quat_w,quat_x,quat_y,quat_z,difficulty_reason_visible,difficulty_reason_infrared,subset_name
CubeSat - 1 RU Generic,206,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0206.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0206.png,0.840193,0.292575,-0.360415,0.280315,normal_ref,normal_ref,subset_5
CubeSat - 1 RU Generic,209,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0209.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0209.png,0.835379,0.29853,-0.35557,0.294265,normal_ref,normal_ref,subset_5
CubeSat - 1 RU Generic,212,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0212.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0212.png,0.830791,0.303922,-0.35097,0.306982,normal_ref,normal_ref,subset_5
CubeSat - 1 RU Generic,213,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0213.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0213.png,0.829306,0.305597,-0.349528,0.310953,normal_ref,normal_ref,subset_5
CubeSat - 1 RU Generic,214,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0214.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0214.png,0.827835,0.307212,-0.348158,0.314795,normal_ref,normal_ref,subset_5
CubeSat - 1 RU Generic,216,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0216.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0216.png,0.825087,0.310249,-0.345365,0.322024,normal_ref,normal_ref,subset_5
CubeSat - 1 RU Generic,217,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0217.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0217.png,0.823718,0.311684,-0.344121,0.325457,normal_ref,normal_ref,subset_5
CubeSat - 1 RU Generic,218,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0218.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0218.png,0.822462,0.313048,-0.342781,0.328721,normal_ref,normal_ref,subset_5
CubeSat - 1 RU Generic,219,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0219.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0219.png,0.821165,0.314365,-0.341633,0.331888,normal_ref,normal_ref,subset_5
CubeSat - 1 RU Generic,220,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0220.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0220.png,0.819961,0.315617,-0.340433,0.334897,normal_ref,normal_ref,subset_5
CubeSat - 1 RU Generic,221,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0221.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0221.png,0.818729,0.316822,-0.339404,0.337805,normal_ref,normal_ref,subset_5
CubeSat - 1 RU Generic,222,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0222.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0222.png,0.817633,0.317955,-0.338253,0.340539,normal_ref,normal_ref,subset_5
CubeSat - 1 RU Generic,223,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0223.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0223.png,0.816497,0.319046,-0.337298,0.34318,normal_ref,normal_ref,subset_5
CubeSat - 1 RU Generic,225,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0225.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0225.png,0.814454,0.321048,-0.335358,0.348034,normal_ref,normal_ref,subset_5
CubeSat - 1 RU Generic,227,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0227.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0227.png,0.812568,0.322839,-0.333658,0.352392,normal_ref,normal_ref,subset_5
CubeSat - 1 RU Generic,228,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0228.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0228.png,0.811744,0.323647,-0.332793,0.354363,normal_ref,normal_ref,subset_5
CubeSat - 1 RU Generic,229,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0229.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0229.png,0.810946,0.324407,-0.332015,0.35622,normal_ref,normal_ref,subset_5
CubeSat - 1 RU Generic,231,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0231.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0231.png,0.809439,0.325786,-0.330704,0.359592,normal_ref,normal_ref,subset_5
CubeSat - 1 RU Generic,232,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0232.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0232.png,0.808752,0.326403,-0.330134,0.3611,normal_ref,normal_ref,subset_5
CubeSat - 1 RU Generic,233,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0233.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0233.png,0.808104,0.326973,-0.329629,0.362494,normal_ref,normal_ref,subset_5
CubeSat - 1 RU Generic,235,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0235.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0235.png,0.807036,0.32795,-0.328622,0.364895,normal_ref,normal_ref,subset_5
CubeSat - 1 RU Generic,238,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0238.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0238.png,0.80576,0.329073,-0.327557,0.367651,normal_ref,normal_ref,subset_5
CubeSat - 1 RU Generic,240,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0240.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0240.png,0.805247,0.329571,-0.326931,0.368886,normal_ref,normal_ref,subset_5
CubeSat - 1 RU Generic,245,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0245.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0245.png,0.811957,0.328366,-0.313435,0.36696,normal_ref,normal_ref,subset_5
CubeSat - 1 RU Generic,246,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0246.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0246.png,0.815066,0.327601,-0.307678,0.365622,normal_ref,normal_ref,subset_5
CubeSat - 1 RU Generic,249,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0249.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0249.png,0.827572,0.324196,-0.283827,0.359811,normal_ref,normal_ref,subset_5
CubeSat - 1 RU Generic,250,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0250.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0250.png,0.834698,0.322041,-0.269567,0.356233,normal_ref,normal_ref,subset_5
Landsat 7,1,D:\BaiduNetdiskDownload\fire\Landsat 7_VisibleBatch250\images\0001.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0001.png,0.866286,0.240664,-0.412035,0.147842,lowlight,lowcontrast,subset_1
Landsat 7,3,D:\BaiduNetdiskDownload\fire\Landsat 7_VisibleBatch250\images\0003.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0003.png,0.866342,0.240679,-0.411922,0.147802,lowlight,lowcontrast,subset_1
Landsat 7,4,D:\BaiduNetdiskDownload\fire\Landsat 7_VisibleBatch250\images\0004.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0004.png,0.866292,0.240666,-0.412021,0.147837,lowlight,lowcontrast,subset_1
Landsat 7,5,D:\BaiduNetdiskDownload\fire\Landsat 7_VisibleBatch250\images\0005.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0005.png,0.866363,0.240685,-0.411881,0.147787,lowlight,lowcontrast,subset_1
Landsat 7,6,D:\BaiduNetdiskDownload\fire\Landsat 7_VisibleBatch250\images\0006.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0006.png,0.866356,0.240683,-0.411894,0.147792,lowlight,lowcontrast,subset_1
Landsat 7,11,D:\BaiduNetdiskDownload\fire\Landsat 7_VisibleBatch250\images\0011.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0011.png,0.866314,0.240672,-0.411979,0.147822,lowlight,lowcontrast,subset_1
Landsat 7,14,D:\BaiduNetdiskDownload\fire\Landsat 7_VisibleBatch250\images\0014.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0014.png,0.866309,0.24067,-0.411988,0.147825,lowlight,lowcontrast,subset_1
Landsat 7,15,D:\BaiduNetdiskDownload\fire\Landsat 7_VisibleBatch250\images\0015.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0015.png,0.866342,0.24068,-0.411923,0.147802,lowlight,lowcontrast,subset_1
Landsat 7,17,D:\BaiduNetdiskDownload\fire\Landsat 7_VisibleBatch250\images\0017.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0017.png,0.866318,0.240673,-0.411971,0.147819,lowlight,lowcontrast,subset_1
Landsat 7,18,D:\BaiduNetdiskDownload\fire\Landsat 7_VisibleBatch250\images\0018.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0018.png,0.866318,0.240673,-0.41197,0.147819,lowlight,lowcontrast,subset_1
Landsat 7,22,D:\BaiduNetdiskDownload\fire\Landsat 7_VisibleBatch250\images\0022.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0022.png,0.866328,0.240676,-0.41195,0.147812,lowlight,lowcontrast,subset_1
Landsat 7,23,D:\BaiduNetdiskDownload\fire\Landsat 7_VisibleBatch250\images\0023.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0023.png,0.86633,0.240676,-0.411946,0.14781,lowlight,lowcontrast,subset_1
Landsat 7,25,D:\BaiduNetdiskDownload\fire\Landsat 7_VisibleBatch250\images\0025.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0025.png,0.866322,0.240674,-0.411961,0.147816,lowlight,lowcontrast,subset_1
Landsat 7,26,D:\BaiduNetdiskDownload\fire\Landsat 7_VisibleBatch250\images\0026.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0026.png,0.866287,0.240664,-0.412033,0.147841,lowlight,lowcontrast,subset_1
Landsat 7,27,D:\BaiduNetdiskDownload\fire\Landsat 7_VisibleBatch250\images\0027.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0027.png,0.866303,0.240669,-0.412,0.14783,lowlight,lowcontrast,subset_1
Landsat 7,28,D:\BaiduNetdiskDownload\fire\Landsat 7_VisibleBatch250\images\0028.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0028.png,0.866334,0.240678,-0.411938,0.147807,lowlight,lowcontrast,subset_1
Landsat 7,29,D:\BaiduNetdiskDownload\fire\Landsat 7_VisibleBatch250\images\0029.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0029.png,0.866344,0.24068,-0.411918,0.1478,lowlight,lowcontrast,subset_1
Landsat 7,31,D:\BaiduNetdiskDownload\fire\Landsat 7_VisibleBatch250\images\0031.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0031.png,0.866303,0.240669,-0.412,0.14783,lowlight,lowcontrast,subset_1
Landsat 7,33,D:\BaiduNetdiskDownload\fire\Landsat 7_VisibleBatch250\images\0033.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0033.png,0.866282,0.240663,-0.412042,0.147845,lowlight,lowcontrast,subset_1
Landsat 7,34,D:\BaiduNetdiskDownload\fire\Landsat 7_VisibleBatch250\images\0034.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0034.png,0.866283,0.240663,-0.412041,0.147844,lowlight,lowcontrast,subset_1
Landsat 7,35,D:\BaiduNetdiskDownload\fire\Landsat 7_VisibleBatch250\images\0035.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0035.png,0.866323,0.240674,-0.41196,0.147815,lowlight,lowcontrast,subset_1
Landsat 7,36,D:\BaiduNetdiskDownload\fire\Landsat 7_VisibleBatch250\images\0036.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0036.png,0.866328,0.240676,-0.411949,0.147811,lowlight,lowcontrast,subset_1
Landsat 7,38,D:\BaiduNetdiskDownload\fire\Landsat 7_VisibleBatch250\images\0038.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0038.png,0.866308,0.24067,-0.411989,0.147826,lowlight,lowcontrast,subset_1
Landsat 7,39,D:\BaiduNetdiskDownload\fire\Landsat 7_VisibleBatch250\images\0039.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0039.png,0.866334,0.240677,-0.411938,0.147807,lowlight,lowcontrast,subset_1
Landsat 7,40,D:\BaiduNetdiskDownload\fire\Landsat 7_VisibleBatch250\images\0040.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0040.png,0.866286,0.240664,-0.412033,0.147842,lowlight,lowcontrast,subset_1
Landsat 7,41,D:\BaiduNetdiskDownload\fire\Landsat 7_VisibleBatch250\images\0041.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0041.png,0.866309,0.24067,-0.411988,0.147825,lowlight,lowcontrast,subset_1
Landsat 7,42,D:\BaiduNetdiskDownload\fire\Landsat 7_VisibleBatch250\images\0042.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0042.png,0.866343,0.24068,-0.411919,0.147801,lowlight,lowcontrast,subset_1
Landsat 7,44,D:\BaiduNetdiskDownload\fire\Landsat 7_VisibleBatch250\images\0044.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0044.png,0.866305,0.240669,-0.411997,0.147829,lowlight,lowcontrast,subset_1
Landsat 7,45,D:\BaiduNetdiskDownload\fire\Landsat 7_VisibleBatch250\images\0045.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0045.png,0.86637,0.240687,-0.411866,0.147782,lowlight,lowcontrast,subset_1
Landsat 7,48,D:\BaiduNetdiskDownload\fire\Landsat 7_VisibleBatch250\images\0048.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0048.png,0.866356,0.240683,-0.411895,0.147792,lowlight,lowcontrast,subset_1
Landsat 7,52,D:\BaiduNetdiskDownload\fire\Landsat 7_VisibleBatch250\images\0052.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0052.png,0.866329,0.240675,-0.411949,0.147812,backlit,hotspot,subset_2
Landsat 7,54,D:\BaiduNetdiskDownload\fire\Landsat 7_VisibleBatch250\images\0054.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0054.png,0.866337,0.240677,-0.411932,0.147806,backlit,hotspot,subset_2
Landsat 7,55,D:\BaiduNetdiskDownload\fire\Landsat 7_VisibleBatch250\images\0055.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0055.png,0.866328,0.240675,-0.41195,0.147812,backlit,hotspot,subset_2
Landsat 7,57,D:\BaiduNetdiskDownload\fire\Landsat 7_VisibleBatch250\images\0057.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0057.png,0.866388,0.240691,-0.411829,0.147769,backlit,hotspot,subset_2
Landsat 7,59,D:\BaiduNetdiskDownload\fire\Landsat 7_VisibleBatch250\images\0059.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0059.png,0.866309,0.240669,-0.411989,0.147826,backlit,hotspot,subset_2
Landsat 7,60,D:\BaiduNetdiskDownload\fire\Landsat 7_VisibleBatch250\images\0060.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0060.png,0.866291,0.240665,-0.412024,0.147839,backlit,hotspot,subset_2
Landsat 7,61,D:\BaiduNetdiskDownload\fire\Landsat 7_VisibleBatch250\images\0061.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0061.png,0.866297,0.240666,-0.412012,0.147835,backlit,hotspot,subset_2
Landsat 7,62,D:\BaiduNetdiskDownload\fire\Landsat 7_VisibleBatch250\images\0062.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0062.png,0.866306,0.240669,-0.411995,0.147828,backlit,hotspot,subset_2
Landsat 7,63,D:\BaiduNetdiskDownload\fire\Landsat 7_VisibleBatch250\images\0063.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0063.png,0.866313,0.240671,-0.41198,0.147823,backlit,hotspot,subset_2
Landsat 7,64,D:\BaiduNetdiskDownload\fire\Landsat 7_VisibleBatch250\images\0064.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0064.png,0.866325,0.240674,-0.411957,0.147815,backlit,hotspot,subset_2
Landsat 7,69,D:\BaiduNetdiskDownload\fire\Landsat 7_VisibleBatch250\images\0069.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0069.png,0.866325,0.240674,-0.411956,0.147814,backlit,hotspot,subset_2
Landsat 7,71,D:\BaiduNetdiskDownload\fire\Landsat 7_VisibleBatch250\images\0071.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0071.png,0.866338,0.240678,-0.411929,0.147805,backlit,hotspot,subset_2
Landsat 7,73,D:\BaiduNetdiskDownload\fire\Landsat 7_VisibleBatch250\images\0073.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0073.png,0.866336,0.240677,-0.411933,0.147806,backlit,hotspot,subset_2
Landsat 7,74,D:\BaiduNetdiskDownload\fire\Landsat 7_VisibleBatch250\images\0074.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0074.png,0.866337,0.240678,-0.411931,0.147805,backlit,hotspot,subset_2
Landsat 7,76,D:\BaiduNetdiskDownload\fire\Landsat 7_VisibleBatch250\images\0076.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0076.png,0.866301,0.240668,-0.412005,0.147832,backlit,hotspot,subset_2
Landsat 7,80,D:\BaiduNetdiskDownload\fire\Landsat 7_VisibleBatch250\images\0080.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0080.png,0.866306,0.240671,-0.411993,0.147827,backlit,hotspot,subset_2
Landsat 7,81,D:\BaiduNetdiskDownload\fire\Landsat 7_VisibleBatch250\images\0081.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0081.png,0.866308,0.240672,-0.41199,0.147825,backlit,hotspot,subset_2
Landsat 7,83,D:\BaiduNetdiskDownload\fire\Landsat 7_VisibleBatch250\images\0083.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0083.png,0.866301,0.240671,-0.412003,0.147829,backlit,hotspot,subset_2
Landsat 7,84,D:\BaiduNetdiskDownload\fire\Landsat 7_VisibleBatch250\images\0084.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0084.png,0.8663,0.240672,-0.412004,0.147829,backlit,hotspot,subset_2
Landsat 7,85,D:\BaiduNetdiskDownload\fire\Landsat 7_VisibleBatch250\images\0085.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0085.png,0.866324,0.240679,-0.411956,0.147812,backlit,hotspot,subset_2
Landsat 7,86,D:\BaiduNetdiskDownload\fire\Landsat 7_VisibleBatch250\images\0086.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0086.png,0.866302,0.240674,-0.412,0.147827,backlit,hotspot,subset_2
Landsat 7,89,D:\BaiduNetdiskDownload\fire\Landsat 7_VisibleBatch250\images\0089.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0089.png,0.866316,0.240678,-0.411973,0.147817,backlit,hotspot,subset_2
Landsat 7,90,D:\BaiduNetdiskDownload\fire\Landsat 7_VisibleBatch250\images\0090.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0090.png,0.866329,0.240682,-0.411945,0.147807,backlit,hotspot,subset_2
Landsat 7,91,D:\BaiduNetdiskDownload\fire\Landsat 7_VisibleBatch250\images\0091.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0091.png,0.866336,0.240684,-0.411932,0.147802,backlit,hotspot,subset_2
Landsat 7,92,D:\BaiduNetdiskDownload\fire\Landsat 7_VisibleBatch250\images\0092.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0092.png,0.866313,0.240678,-0.411978,0.147819,backlit,hotspot,subset_2
Landsat 7,93,D:\BaiduNetdiskDownload\fire\Landsat 7_VisibleBatch250\images\0093.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0093.png,0.866309,0.240676,-0.411985,0.147822,backlit,hotspot,subset_2
Landsat 7,94,D:\BaiduNetdiskDownload\fire\Landsat 7_VisibleBatch250\images\0094.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0094.png,0.866326,0.240681,-0.411953,0.14781,backlit,hotspot,subset_2
Landsat 7,95,D:\BaiduNetdiskDownload\fire\Landsat 7_VisibleBatch250\images\0095.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0095.png,0.866336,0.240684,-0.411932,0.147802,backlit,hotspot,subset_2
Landsat 7,98,D:\BaiduNetdiskDownload\fire\Landsat 7_VisibleBatch250\images\0098.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0098.png,0.866298,0.240674,-0.412007,0.147829,backlit,hotspot,subset_2
Landsat 7,100,D:\BaiduNetdiskDownload\fire\Landsat 7_VisibleBatch250\images\0100.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0100.png,0.866287,0.240671,-0.412029,0.147837,backlit,hotspot,subset_2
Landsat 7,101,D:\BaiduNetdiskDownload\fire\Landsat 7_VisibleBatch250\images\0101.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0101.png,0.866336,0.240685,-0.411931,0.147802,overexpose,lowsnr,subset_3
Landsat 7,102,D:\BaiduNetdiskDownload\fire\Landsat 7_VisibleBatch250\images\0102.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0102.png,0.866323,0.240681,-0.411958,0.147811,overexpose,lowsnr,subset_3
Landsat 7,103,D:\BaiduNetdiskDownload\fire\Landsat 7_VisibleBatch250\images\0103.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0103.png,0.866353,0.24069,-0.411896,0.147789,overexpose,lowsnr,subset_3
Landsat 7,104,D:\BaiduNetdiskDownload\fire\Landsat 7_VisibleBatch250\images\0104.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0104.png,0.866344,0.240688,-0.411915,0.147795,overexpose,lowsnr,subset_3
Landsat 7,106,D:\BaiduNetdiskDownload\fire\Landsat 7_VisibleBatch250\images\0106.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0106.png,0.866294,0.240674,-0.412015,0.147831,overexpose,lowsnr,subset_3
Landsat 7,109,D:\BaiduNetdiskDownload\fire\Landsat 7_VisibleBatch250\images\0109.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0109.png,0.866312,0.24068,-0.411978,0.147818,overexpose,lowsnr,subset_3
Landsat 7,110,D:\BaiduNetdiskDownload\fire\Landsat 7_VisibleBatch250\images\0110.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0110.png,0.866329,0.240685,-0.411944,0.147805,overexpose,lowsnr,subset_3
Landsat 7,112,D:\BaiduNetdiskDownload\fire\Landsat 7_VisibleBatch250\images\0112.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0112.png,0.866335,0.240688,-0.411931,0.1478,overexpose,lowsnr,subset_3
Landsat 7,113,D:\BaiduNetdiskDownload\fire\Landsat 7_VisibleBatch250\images\0113.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0113.png,0.866299,0.240678,-0.412004,0.147826,overexpose,lowsnr,subset_3
Landsat 7,115,D:\BaiduNetdiskDownload\fire\Landsat 7_VisibleBatch250\images\0115.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0115.png,0.86633,0.240687,-0.411942,0.147804,overexpose,lowsnr,subset_3
Landsat 7,120,D:\BaiduNetdiskDownload\fire\Landsat 7_VisibleBatch250\images\0120.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0120.png,0.866295,0.240677,-0.412012,0.147829,overexpose,lowsnr,subset_3
Landsat 7,121,D:\BaiduNetdiskDownload\fire\Landsat 7_VisibleBatch250\images\0121.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0121.png,0.866327,0.240686,-0.411949,0.147806,overexpose,lowsnr,subset_3
Landsat 7,122,D:\BaiduNetdiskDownload\fire\Landsat 7_VisibleBatch250\images\0122.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0122.png,0.866338,0.240689,-0.411926,0.147798,overexpose,lowsnr,subset_3
Landsat 7,123,D:\BaiduNetdiskDownload\fire\Landsat 7_VisibleBatch250\images\0123.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0123.png,0.866299,0.240678,-0.412005,0.147826,overexpose,lowsnr,subset_3
Landsat 7,124,D:\BaiduNetdiskDownload\fire\Landsat 7_VisibleBatch250\images\0124.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0124.png,0.866285,0.240674,-0.412032,0.147836,overexpose,lowsnr,subset_3
Landsat 7,125,D:\BaiduNetdiskDownload\fire\Landsat 7_VisibleBatch250\images\0125.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0125.png,0.86631,0.240681,-0.411983,0.147818,overexpose,lowsnr,subset_3
